1608307721.4610538,0.005970493424683809,193200000,4,5,7,3
1608308066.0814207,0.0012593843275681138,193200000,5,0,5,6
1608308440.6002278,0.003012544009834528,193500000,4,4,4,6
1608308819.1808634,0.0013827186776325107,193500000,6,3,6,7
1608309121.5601494,0.0005485265282914042,193200000,5,0,0,7
1608309411.6620822,0.0002479214163031429,193500000,6,0,0,7
1608309776.5608623,0.0023325346410274506,193200000,6,5,6,4
1608310119.5399835,0.005847052205353975,193400000,4,5,0,6
1608310494.3709433,0.0011282793711870909,193500000,7,7,6,0
1608310796.8220673,0.0008272115373983979,193200000,4,0,0,3
1608311166.501325,0.0019880186300724745,193500000,6,5,3,7
1608311547.110926,0.004115260671824217,193200000,3,5,6,7
1608311926.570954,0.003108302364125848,193200000,4,4,6,3
1608312308.3800392,0.0021423071157187223,193200000,6,5,3,7
1608312616.0009797,0.000401688419515267,193300000,3,0,0,5
1608312951.4015198,0.0012106801150366664,193400000,5,5,0,6
1608313290.680104,0.02665434591472149,193200000,6,0,7,3
1608313661.1204448,0.005391694605350494,193500000,4,5,3,0
1608314040.5402522,0.0023175515234470367,193500000,5,5,6,4
1608314416.9417603,0.02847287617623806,193500000,5,5,7,3
1608314798.6895268,0.0034585222601890564,193200000,3,5,3,7
1608315180.5504336,0.0012158048339188099,193200000,6,6,4,5
1608315557.7208202,0.0033008605241775513,193500000,4,4,3,5
1608315862.639893,0.00032798253232613206,193300000,7,0,0,3
1608316920.4616191,0.002188568003475666,193200000,5,3,4,0
1608317299.7698245,0.0024592066183686256,193500000,5,6,3,4
1608317680.8514707,0.0020824656821787357,193200000,5,3,3,4
1608318019.4818947,0.0016709311166778207,193500000,4,4,0,0
1608318395.521946,0.002037305384874344,193500000,5,4,3,6
1608318735.4111423,0.0004885189700871706,193200000,7,4,0,5
1608319072.5013223,0.0006639513885602355,193200000,6,0,6,4
1608319404.2103534,0.0014510225737467408,193200000,5,0,6,0
1608319778.939969,0.002310332842171192,193500000,5,3,3,6
1608320163.7599514,0.0015598329482600093,193500000,6,6,3,4
1608320502.1600752,0.0011163250310346484,193300000,5,0,6,0
1608320875.7605312,0.0017382354708388448,193200000,3,3,4,7
1608321250.2006285,0.0077067031525075436,193200000,5,7,4,0
1608321628.6120164,0.002764815930277109,193200000,3,4,5,7
1608321968.641425,0.0010354025289416313,193200000,3,0,4,6
1608322307.6815257,0.0009491315577179193,193300000,5,0,4,3
1608322680.560226,0.0004774278786499053,193500000,7,6,5,0
1608323023.0615497,0.0016659761313349009,193500000,4,0,3,7
1608323681.1695564,1.0,193200000,3,4,7,0
1608324058.4518912,0.005298599135130644,193200000,4,5,6,7
1608324728.7493498,1.0,193200000,6,7,5,3
1608325104.440895,0.001649695448577404,193500000,6,6,4,0
1608325440.1801126,0.0018295047339051962,193500000,3,0,5,0
1608325815.4405003,0.002091851783916354,193500000,6,3,3,4
1608326153.801849,0.0015679156640544534,193200000,4,0,3,0
1608326446.1509244,0.0003659194044303149,193200000,7,0,0,0
1608326772.4016674,0.0009510025847703218,193500000,7,0,7,0
1608327150.6400673,0.0033778632059693336,193200000,3,4,4,7
1608327531.680069,0.0010433358838781714,193500000,7,5,7,6
1608327910.4601471,0.0005580970318987966,193500000,7,6,6,5
1608328292.5417314,0.0014053380582481623,193500000,6,6,6,4
1608328636.5199964,0.0004343964683357626,193500000,7,0,4,6
1608328970.550301,0.001209927722811699,193500000,4,4,0,7
1608329344.7801118,0.004526216071099043,193200000,3,5,6,4
1608329719.6110806,0.0023424839600920677,193500000,6,5,4,0
1608330099.0514014,0.031408119946718216,193200000,5,3,7,4
1608330476.1523693,0.0005169697687961161,193500000,7,3,6,4
1608330860.610156,0.0013558887876570225,193500000,6,6,6,4
1608331201.9215555,0.0005762684158980846,193200000,6,0,6,5
1608331534.6298702,0.002605906454846263,193500000,3,5,0,0
1608332163.9207711,1.0,193500000,4,7,0,6
1608332530.5501792,0.001327070640400052,193200000,6,3,6,0
1608333164.1826184,1.0,193400000,5,7,0,6
1608333541.2013698,0.0004803069168701768,193200000,7,5,3,6
1608333922.6010976,0.003375041764229536,193500000,3,6,3,4
1608334298.799615,0.0018655884778127074,193200000,6,4,5,0
1608334675.9523468,0.002590807154774666,193200000,4,4,3,0
1608335014.081495,0.002237851032987237,193200000,4,6,0,0
1608335387.351362,0.0017028910806402564,193200000,6,4,6,7
1608403276.5219026,0.008059775456786156,193500000,4,5,6,3
1608403654.8326159,0.0028286983724683523,193200000,5,6,5,7
1608404036.0812423,0.032596029341220856,193500000,5,4,7,6
1608404376.6223276,0.0018383339047431946,193500000,3,0,4,7
1608404745.240537,0.0010729643981903791,193500000,7,7,5,0
1608405084.0024571,0.0007464201771654189,193200000,6,4,0,0
1608405417.2304997,0.00037208787398412824,193200000,7,5,0,0
1608405793.8634813,0.00388286542147398,193200000,3,6,6,4
1608406137.6013258,0.031076323240995407,193500000,6,0,7,4
1608406467.5009637,0.0020309865940362215,193500000,3,0,5,0
1608406843.642544,0.006225923076272011,193500000,4,4,5,7
1608407191.172714,0.00041293384856544435,193400000,7,5,0,4
1608407488.0230563,0.0003793385985773057,193400000,7,0,0,5
1608407818.4424877,0.0005578016280196607,193200000,6,0,6,3
1608408192.8223531,0.004918180871754885,193500000,3,5,4,7
1608408565.5034056,0.0020192135125398636,193500000,5,6,4,0
1608408946.2011812,0.0004994896589778364,193200000,7,6,3,4
1608409287.5210185,0.0003952713159378618,193200000,7,3,0,6
1608409659.7030663,0.028599463403224945,193500000,6,3,7,5
1608409999.2618396,0.0005304325604811311,193500000,7,0,4,5
1608410373.6240492,0.002148028463125229,193500000,6,3,6,7
1608410715.7007658,0.0010779519798234105,193300000,5,0,4,0
1608411380.5409272,1.0,193200000,4,7,7,0
1608412048.4211116,0.005547990556806326,193500000,4,6,7,0
1608412430.4220998,0.0005389234866015613,193200000,7,3,3,5
1608412808.9222944,0.0026523859705775976,193500000,6,3,3,7
1608413146.9611979,0.0009959075832739472,193200000,5,0,3,0
1608413525.401476,0.0016290395287796855,193200000,5,5,5,6
1608413868.221352,0.0026829284615814686,193500000,4,3,0,6
1608414250.3620508,0.00119682471267879,193200000,6,6,3,5
1608414622.7809007,0.033136527985334396,193500000,5,5,7,0
1608414970.0430043,0.00255296821705997,193400000,4,5,0,6
1608415299.8224833,0.0005573955713771284,193500000,7,4,0,0
1608415629.642093,0.003389122895896435,193500000,4,7,0,0
1608415927.8420963,0.0003776247031055391,193400000,7,0,0,5
1608416258.3634155,0.0017123953439295292,193200000,4,0,4,3
1608416635.662785,0.005302384030073881,193200000,4,3,6,7
1608416944.7822,0.00048466751468367875,193300000,7,0,0,4
1608417318.922175,0.006397584918886423,193200000,4,6,6,7
1608417698.781013,0.0020817641634494066,193200000,6,5,4,7
1608418040.3823578,0.002646898152306676,193500000,4,4,0,7
1608418425.2812605,0.0021115571726113558,193500000,5,4,5,6
1608418805.020864,0.0027456237003207207,193200000,5,4,6,3
1608419183.2026143,0.002922032494097948,193500000,6,3,5,7
1608419562.9175847,0.0029982125852257013,193500000,6,4,4,7
1608419940.0223703,0.002851627767086029,193200000,5,6,6,3
1608420312.9213192,0.007215439807623625,193500000,3,5,5,0
1608420691.5415726,0.0029076463542878628,193200000,4,4,6,0
1608421031.9821656,0.001166322734206915,193500000,6,0,5,3
1608421697.6827698,1.0,193200000,5,7,4,6
1608430261.7824378,0.0005254913703538477,193200000,6,0,4,0
1608430595.282741,0.0013551830779761076,193500000,3,0,4,6
1608430975.6034415,0.0008724918006919324,193500000,7,6,6,3
1608431357.672901,0.003486133413389325,193200000,4,4,6,5
1608431736.983476,0.0006316114449873567,193200000,7,4,6,3
1608432115.8437014,0.0013316631084308028,193200000,7,7,5,6
1608432492.2070954,0.02787158638238907,193500000,5,5,7,6
1608432868.0834816,0.008338547311723232,193500000,3,3,7,5
1608433246.4428535,0.007822985760867596,193500000,4,6,6,0
1608433627.4840724,0.004399232100695372,193200000,3,6,6,5
1608433935.0836,0.0002634121337905526,193300000,6,0,0,4
1608434261.5939248,0.0012295347405597568,193500000,5,0,4,0
1608434632.8337352,0.001595099689438939,193500000,7,7,6,0
1608435010.1522257,0.0022281184792518616,193200000,6,6,5,3
1608435387.0432658,0.00270583457313478,193200000,3,3,5,6
1608459653.6840878,1.0,193500000,4,4,7,5
1608459951.703781,0.0007235539960674942,193500000,3,0,0,0
1608460287.2628071,0.0006142070633359253,193300000,6,0,6,5
1608460621.3191311,0.0007497122278437018,193300000,6,0,6,4
1608461001.3239303,0.032147202640771866,193200000,5,4,7,0
1608461339.5536854,0.0009533042903058231,193500000,6,3,0,0
1608461681.723979,0.0034137750044465065,193400000,4,5,0,3
1608462016.0038822,0.0015363823622465134,193500000,5,3,0,4
1608462350.5237527,0.0014467134606093168,193500000,5,0,6,0
1608462679.66414,0.0019255694933235645,193200000,3,4,0,0
1608463309.7635293,1.0,193300000,3,0,7,6
1608463646.0441768,0.0009160955669358373,193200000,5,0,5,3
1608464023.7837212,0.0019036969169974327,193200000,5,4,3,6
1608464402.1837392,0.0013819362502545118,193500000,7,4,7,5
1608464777.5029085,0.0023793394211679697,193500000,6,3,5,0
1608465157.07283,0.003801092505455017,193200000,3,6,3,7
1608465788.3442674,1.0,193200000,5,7,0,3
1608466124.3628929,0.002368305344134569,193400000,4,6,0,7
1608466474.622984,0.0030617332085967064,193300000,4,0,6,3
1608466853.7630355,0.002576855244114995,193500000,6,5,6,3
1608467234.18451,0.00508213322609663,193500000,3,5,3,4
1608467614.0341334,0.008344165049493313,193500000,4,5,5,7
1608467996.7846074,0.0020451366435736418,193200000,5,5,4,3
1608468378.722963,0.0030703628435730934,193200000,5,6,6,4
1608468720.7231407,0.0005211065872572362,193400000,7,6,0,0
1608469056.1041963,0.0005501485429704189,193200000,7,6,0,4
1608469434.1251855,0.03369460627436638,193200000,5,6,7,4
1608469807.4040484,0.002319298917427659,193500000,5,6,4,0
1608470146.0650544,0.0012134506832808256,193200000,5,0,3,6
1608470516.2624745,0.005307948682457209,193200000,4,6,6,0
1608471179.9835734,1.0,193500000,3,7,4,0
1608471522.723541,0.00149438064545393,193300000,4,0,4,0
1608471895.021939,0.0009640373755246401,193500000,7,3,7,0
1608472274.7623656,0.009049681946635246,193500000,4,5,6,3
1608472938.9532592,1.0,193200000,3,7,3,0
1608473280.8745382,0.002087740460410714,193200000,4,0,6,3
1608473941.243701,1.0,193200000,6,7,7,0
1608474319.971807,0.001120377448387444,193500000,7,3,7,5
1608474988.583387,1.0,193200000,4,6,7,5
1608475328.6038413,0.002428536070510745,193400000,4,6,0,0
1608475699.958814,0.02712695114314556,193500000,6,4,7,0
1608476077.783446,0.0005321704084053636,193200000,7,3,6,4
1608476417.1443796,0.03247293084859848,193500000,6,0,7,4
1608476790.9425633,0.0024111473467200994,193200000,3,3,4,6
1608477132.9427295,0.0008893872727639973,193300000,5,0,6,7
1608477802.3646796,1.0,193200000,4,7,7,6
1608478144.953783,0.0011868318542838097,193500000,3,0,3,7
1608478517.7642467,0.002140435390174389,193500000,5,3,6,4
1608478860.6852605,0.0005963966250419617,193300000,6,0,6,0
1608479542.3030605,1.0,193500000,3,6,7,5
1608479882.928585,0.0015963130863383412,193200000,3,0,6,5
1608480211.6840708,0.0005373894236981869,193500000,7,4,0,0
1608480554.9636447,0.0018564016791060567,193300000,4,0,4,3
1608480891.9249647,0.0010984751861542463,193200000,5,0,4,7
1608481222.7227397,0.002814461011439562,193300000,4,0,6,0
1608481558.059309,0.0029272129759192467,193300000,4,0,5,3
1608481930.1430109,0.027420997619628906,193500000,6,5,7,0
1608482275.2830224,0.002972193993628025,193300000,4,0,5,7
1608482608.943946,0.0008373524760827422,193200000,5,0,4,7
1608482948.6036012,0.0018877056427299976,193200000,3,6,0,7
1608483314.723998,0.0006110422546043992,193500000,7,6,5,0
1608483692.104899,0.006667685694992542,193200000,4,6,5,7
1608484033.8441832,0.0010238877730444074,193500000,5,0,5,4
1608484693.2623684,1.0,193500000,6,7,3,0
1608485074.1227732,0.00150981021579355,193500000,6,6,6,4
1608485455.9240315,0.004509773105382919,193500000,3,5,4,6
1608486084.9442909,1.0,193200000,5,7,0,4
1608486755.802498,1.0,193200000,6,7,6,5
1608487422.5029817,0.003346285317093134,193500000,3,7,4,0
1608487797.4248152,0.0029646933544427156,193500000,3,4,3,0
1608488172.7037914,0.00690317852422595,193200000,3,5,6,0
1608488514.9333088,0.0018130700336769223,193200000,3,0,3,7
1608488856.4853125,0.0017129041953012347,193300000,4,0,3,7
1608489231.0223718,0.0022301129065454006,193500000,6,4,5,0
1608489577.564195,0.0005659640883095562,193300000,7,0,5,3
1608489907.703648,0.02778581902384758,193300000,6,0,7,0
1608490241.5547292,0.0007709595374763012,193200000,6,0,5,3
1608490579.7034216,0.001412307727150619,193400000,4,4,0,0
1608491204.7634525,1.0,193400000,3,7,0,5
1608491538.8239267,0.0017804931849241257,193400000,4,3,0,7
1608491913.9348323,0.004687554202973843,193500000,3,5,6,0
1608492294.9627042,0.0011837431229650974,193500000,7,3,7,6
1608492965.9622293,1.0,193500000,3,7,3,4
1608493309.144982,0.0033116552513092756,193200000,4,0,6,3
1608493648.6431243,0.0010817713337019086,193300000,6,0,5,3
1608494024.1837792,0.0011836440535262227,193500000,7,7,6,3
1608494398.4828742,0.0016778382705524564,193500000,3,3,3,0
1608494781.063064,0.004641522187739611,193200000,3,5,4,7
1608495447.274587,1.0,193500000,4,7,6,0
1608495790.0440044,0.00275283376686275,193200000,3,5,0,6
1608496126.7022495,0.0008161095902323723,193500000,3,0,3,5
1608496500.7145307,0.002355413045734167,193500000,5,4,3,6
1608496835.5835392,0.0005859631928615272,193200000,7,0,4,0
1608497172.043078,0.0010066720424219966,193500000,5,0,5,4
1608497507.9339743,0.004646656569093466,193500000,4,6,0,3
1608497880.04388,0.0016666054725646973,193200000,5,5,4,0
1608498256.1047142,0.0019161271629855037,193500000,5,5,4,6
1608498628.6027215,0.0034523182548582554,193200000,4,4,6,0
1608498970.1531856,0.02890477515757084,193300000,5,0,7,3
1608499632.897649,1.0,193200000,6,7,5,4
1608499971.1025755,0.0005060633993707597,193200000,7,0,5,3
1608500632.9638503,1.0,193500000,3,7,5,4
1608500980.1227438,0.0009464366012252867,193300000,3,0,3,4
1608501356.7235215,0.0008028031443245709,193500000,7,5,4,0
1608501736.6223736,0.0021213123109191656,193200000,5,3,3,4
1608502079.4236586,0.0008894475759007037,193500000,3,0,3,6
1608502456.7240884,0.002426085527986288,193200000,3,3,5,4
1608502762.0442173,0.0007489855634048581,193300000,7,0,0,3
1608503089.0420442,0.0011796025792136788,193500000,6,6,0,0
1608503462.0625067,0.002842330140992999,193500000,6,6,5,3
1608503801.784138,0.03278771787881851,193500000,6,0,7,3
1608504175.8838897,0.0027924811001867056,193500000,4,7,6,3
1608504523.1041563,0.0018688869895413518,193400000,3,3,0,4
1608504901.4437592,0.004141086712479591,193200000,4,3,3,7
1608505279.0439606,0.002249140525236726,193200000,5,6,6,7
1608505625.9241924,0.02920982427895069,193300000,5,0,7,6
1608505963.1839576,0.0006084590568207204,193500000,7,0,6,3
1608506618.944316,1.0,193500000,5,7,4,0
1608506921.002097,0.0007321079028770328,193200000,3,0,0,5
1608507289.9234056,0.00589503301307559,193200000,3,5,6,7
1608507661.5424259,0.0032571882475167513,193500000,6,5,3,0
1608508040.4827328,0.0005503934808075428,193200000,7,6,6,5
1608508665.663915,1.0,193400000,5,7,0,0
1608508994.7031307,0.0004531274316832423,193200000,7,4,0,0
1608509327.9244094,0.001600852352567017,193200000,3,4,0,5
1608509670.5237467,0.0030107093043625355,193300000,4,0,6,5
1608510039.5829632,0.027787236496806145,193500000,5,5,7,0
1608510338.6038034,0.0004706630134023726,193500000,3,0,0,0
1608510704.2631257,0.0010868628742173314,193500000,7,3,7,0
1608511044.16408,0.0011836676858365536,193500000,7,0,7,4
1608511419.704513,0.002007462549954653,193200000,5,5,4,7
1608511800.2028778,0.004209400620311499,193500000,3,6,4,5
1608512142.343027,0.0011921715922653675,193200000,5,0,5,7
1608512517.3429859,0.0043660677038133144,193500000,3,6,5,4
1608512896.6831353,0.0048218220472335815,193500000,4,5,4,7
1608513269.923925,0.0020456661004573107,193500000,7,5,7,0
1608513655.9441137,0.002166436519473791,193500000,6,3,5,7
1608513999.2037532,0.001327197183854878,193400000,7,7,0,0
1608514373.2026184,0.0024001565761864185,193500000,6,3,5,0
1608515040.364517,1.0,193200000,3,7,7,5
1608515423.3525786,0.0017652498790994287,193500000,5,5,5,7
1608515801.9222755,0.0015701130032539368,193200000,6,3,5,0
1608516141.7443316,0.0005522173014469445,193500000,7,6,0,4
1608516807.2040982,1.0,193500000,3,3,7,6
1608517145.9636376,0.0005304622463881969,193200000,7,6,0,0
1608517481.224469,0.0010796491988003254,193200000,5,5,0,0
1608517851.9227896,0.0035529101733118296,193200000,4,7,5,0
1608518226.9241328,0.0024777338840067387,193500000,3,3,4,0
1608518608.1625872,0.006291646044701338,193500000,4,5,4,3
1608518987.2826095,0.000903682375792414,193500000,7,5,6,4
1608519322.5639086,0.0008577075786888599,193500000,7,0,5,0
1608519654.5830712,0.0013196084182709455,193500000,5,0,6,0
1608519987.9225004,0.026830393821001053,193200000,6,0,7,0
1608520364.2625778,0.0014009623555466533,193500000,7,7,5,6
1608520705.1842594,0.007928858511149883,193500000,5,7,0,4
1608521082.1251974,0.0018181710038334131,193200000,7,7,7,6
1608521425.2824228,0.0019253394566476345,193500000,3,6,0,4
1608521803.1838224,0.0026761619374156,193500000,3,3,6,5
1608522436.0725977,1.0,193200000,4,7,0,5
1608523068.1319208,1.0,193400000,5,7,0,6
1608523444.1223776,0.00046557278255932033,193200000,7,4,6,5
1608523784.9225736,0.030807629227638245,193200000,5,0,7,6
1608524153.7628272,0.0029211591463536024,193200000,5,6,3,0
1608524529.2030437,0.008585109375417233,193200000,6,7,3,5
1608524906.7026713,0.001305621350184083,193500000,7,7,5,0
1608525282.7844782,0.0033602083567529917,193500000,3,4,4,0
1608525627.9639964,0.0020263749174773693,193400000,3,4,0,5
1608526002.5243814,0.002701361896470189,193200000,3,4,3,7
1608526312.2630274,0.0004493481828831136,193300000,3,0,0,6
1608526942.7446275,1.0,193400000,6,7,0,3
1608527320.162698,0.0015629864064976573,193200000,6,4,6,3
1608527700.104291,0.0023859036155045033,193200000,4,4,4,5
1608528078.1434479,0.0025443739723414183,193200000,5,5,5,4
1608528459.9422977,0.03363555669784546,193200000,5,4,7,6
1608528798.9231365,0.0009229235001839697,193200000,7,4,0,6
1608529139.8042452,0.0014199765864759684,193400000,5,6,0,7
1608529517.1247368,0.0014440835220739245,193200000,6,6,3,5
1608529820.2734625,0.00044285005424171686,193500000,5,0,0,4
1608530187.0841928,0.0008342350483871996,193200000,7,5,4,6
1608530562.1244552,0.003791915951296687,193500000,3,4,4,0
1608530937.7234094,0.001957844477146864,193200000,6,5,3,0
1608531604.4246752,1.0,193500000,5,7,6,4
1608532269.204121,1.0,193200000,3,7,4,6
1608532604.8037198,0.0015469184145331383,193200000,5,0,6,0
1608532974.145025,0.0008615597616881132,193500000,7,6,3,0
1608533313.9394023,0.0009691434679552913,193500000,6,0,5,4
1608533976.7442544,1.0,193200000,3,7,4,6
1608534355.963543,0.0024128092918545008,193500000,3,4,3,5
1608535028.8018982,1.0,193200000,6,7,4,5
1608535407.0830586,0.03306879475712776,193500000,6,3,7,5
1608535715.042184,0.0004924837849102914,193400000,7,0,0,3
1608536042.6423142,0.0005815478507429361,193500000,7,6,0,4
1608536418.3434896,0.0005873018526472151,193500000,7,6,4,5
1608537052.7439692,1.0,193300000,4,0,7,6
1608537387.1036832,0.0014167326735332608,193500000,5,4,0,0
1608537763.1222966,0.0016429193783551455,193200000,3,3,3,7
1608538102.1039925,0.000998126226477325,193300000,7,0,7,0
1608538481.7439709,0.0030301124788820744,193200000,5,4,4,3
1608538822.2427182,0.0012858962872996926,193500000,6,5,0,7
1608539163.283026,0.002510492689907551,193300000,3,0,5,6
1608539537.1445472,0.0013850682880729437,193200000,7,7,3,4
1608539911.4842217,0.000796021253336221,193200000,7,3,6,0
1608540256.2639809,0.0014758503530174494,193300000,3,0,6,7
1608540596.7426436,0.001688849413767457,193200000,4,4,0,3
1608540930.3037376,0.002205268479883671,193200000,4,0,6,7
1608541305.7425613,0.0034985116217285395,193200000,3,4,6,7
1608541683.7626016,0.00147288478910923,193500000,6,6,6,0
1608541989.3822522,0.0010227051097899675,193300000,3,0,0,7
1608542648.6226044,1.0,193200000,5,7,5,4
1608542989.3426843,0.0005741991917602718,193500000,7,5,0,6
1608543330.0440264,0.0006654419121332467,193500000,6,0,3,5
1608543669.3249078,0.0019329003989696503,193300000,3,0,6,4
1608544004.3829672,0.002064141910523176,193500000,4,0,6,5
1608544296.9624276,0.0005294072325341403,193200000,4,0,0,0
1608544669.343544,0.0027330275624990463,193500000,4,4,3,5
1608545045.9441319,0.0031303430441766977,193200000,3,4,4,0
1608545386.3636189,0.0013839274179190397,193200000,4,3,0,0
1608545761.1230667,0.0022811507806181908,193200000,3,4,3,5
1608546136.4633422,0.008286874741315842,193200000,5,7,3,0
1608546479.0842688,0.001642622984945774,193500000,7,7,0,3
1608546849.042599,0.004305284935981035,193200000,3,5,6,0
1608547225.9521413,0.0008572121732868254,193500000,7,6,4,3
1608547606.1423166,0.00043289546738378704,193200000,7,6,6,5
1608547949.5436857,0.0008219893788918853,193500000,7,0,4,5
1608548610.602626,1.0,193200000,4,4,7,0
1608548987.1642878,0.0017832610756158829,193500000,7,7,3,4
1608549296.0040429,0.0008908631862141192,193400000,4,0,0,6
1608549958.8026526,1.0,193500000,3,7,6,4
1608550301.3843336,0.0009722184622660279,193200000,4,0,4,5
1608550674.6026082,0.0018038023263216019,193200000,5,3,6,7
1608551056.4025536,0.0019366693450137973,193500000,5,5,5,3
1608551392.4443603,0.000815254112239927,193200000,3,0,3,0
1608551766.3630185,0.0018420086707919836,193500000,5,5,5,3
1608552113.4444368,0.003816046519204974,193300000,4,0,5,3
1608552451.942191,0.0009635231690481305,193300000,3,0,3,6
1608552833.203862,0.03254703804850578,193500000,6,4,7,3
1608553211.1435874,0.004037030041217804,193200000,3,5,6,7
1608553586.91732,0.008345897309482098,193200000,5,7,3,6
1608553932.1624167,0.028891656547784805,193300000,6,0,7,5
1608554596.7934754,0.0035421571228653193,193200000,3,7,6,5
1608554939.963572,0.0014568779151886702,193500000,7,7,0,5
1608555604.193868,0.00640431884676218,193500000,5,7,3,6
1608555979.9422188,0.0018892009975388646,193500000,6,3,6,0
1608556358.3623304,0.0039054069202393293,193500000,6,5,5,3
1608556736.3824384,0.0004415788280311972,193200000,7,3,3,6
1608557079.0426044,0.0015990984393283725,193200000,3,4,0,6
1608557455.3037271,0.002506273565813899,193200000,4,4,3,5
1608557829.4640367,0.0035121869295835495,193200000,3,7,6,0
1608558493.7935724,1.0,193500000,5,7,5,0
1608558836.7225072,0.0008760334458202124,193300000,6,0,4,0
1608559173.9639134,0.0009772911434993148,193400000,3,3,0,0
1608559801.204274,1.0,193500000,3,7,0,4
1608560145.7023623,0.03064725548028946,193300000,6,0,7,4
1608560480.9434068,0.0008480761316604912,193300000,6,0,4,5
1608561146.1523223,1.0,193200000,4,5,7,0
1608561775.7827923,1.0,193500000,5,7,0,4
1608562110.5174196,0.0006425739848054945,193200000,7,0,3,5
1608562445.282754,0.0006026632036082447,193500000,7,0,5,4
1608562810.663034,0.0006700728554278612,193500000,7,6,5,0
1608563191.917186,0.0019169067963957787,193500000,5,3,5,6
1608563566.504102,0.0005950856138952076,193200000,7,3,3,0
1608563943.9244816,0.0017967978492379189,193200000,5,5,3,0
1608564285.0044563,0.013353655114769936,193200000,4,0,7,5
1608564947.9093258,1.0,193200000,3,5,7,4
1608565616.043113,1.0,193200000,5,7,7,4
1608565995.4843817,0.005006906110793352,193500000,3,5,4,7
1608566304.8243694,0.0013481744099408388,193300000,4,0,0,5
1608566637.7042825,0.002415183000266552,193200000,4,6,0,3
1608567012.1638074,0.0008889968739822507,193200000,7,3,7,6
1608567314.1841567,0.0014044477138668299,193500000,4,0,0,6
1608567642.9627774,0.0011503973510116339,193500000,6,3,0,7
1608568017.623647,0.0016922993818297982,193500000,6,6,6,7
1608568683.4843159,1.0,193500000,3,7,5,0
1608569059.522659,0.007446118164807558,193500000,3,3,7,0
1608569441.2842274,0.006225394085049629,193500000,3,5,6,4
1608569782.0040152,0.0004609264724422246,193200000,7,3,0,5
1608570088.743002,0.0005413662875071168,193300000,6,0,0,5
1608570455.9142706,0.001033001346513629,193200000,7,7,6,5
1608570796.9127808,0.001058972324244678,193200000,7,7,0,5
1608571128.5447626,0.0017304561333730817,193200000,3,0,5,0
1608571501.2039738,0.003369152545928955,193500000,3,3,6,5
1608571881.923466,0.0005441411049105227,193200000,7,4,5,3
1608572259.3027809,0.0004537679487839341,193200000,7,5,4,6
1608572594.9238381,0.0008256057044491172,193500000,5,0,4,0
